scraped_at,Competition Name,Price (£),Total Tickets,Sold Tickets,Sold Percentage (%),Total Sold Value (£)
2026-07-05 20:52:12,WIN 2026 VOKEY SM11 CHROME WEDGES #47,3.75,329,0,0.0,0.0
2026-07-05 20:52:12,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #18,3.75,199,0,0.0,0.0
2026-07-05 20:52:12,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #23,0.25,2999,0,0.0,0.0
2026-07-05 20:52:12,WIN GARMIN Z30 RANGEFINDER #11,0.66,1249,0,0.0,0.0
2026-07-05 20:52:12,WIN 2026 TAYLORMADE QI4D STAFF STAND #7,0.34,2699,0,0.0,0.0
2026-07-05 20:52:12,WIN 4 DOZEN TAYLORMADE TP5 PIX #26,0.85,599,1,1.0,0.85
2026-07-05 20:52:12,WIN LIMITED EDITION TAYLORMADE SPIDER £7.5K MEGA BUNDLE #1,0.85,18999,27,1.0,22.95
2026-07-05 20:52:12,WIN ROLEX BLUESY SUBMARINER + CUSTOM SCOTTY OR £10K TAX FREE CASH #2,0.55,39999,4600,12.0,2530.0
2026-07-05 20:52:12,WIN 2026 TITLEIST SHORT GAME CHROME BUNDLE #8,2.55,899,0,0.0,0.0
2026-07-05 20:52:12,WIN 2026 PING G440 K WOODS BUNDLE #47,0.69,3999,1,1.0,0.69
2026-07-05 20:52:12,WIN POWAKADDY RX REMOTE #9,0.33,6999,27,1.0,8.91
2026-07-05 20:52:12,WIN TITLEIST T SERIES IRONS 5-PW #58,0.25,9999,0,0.0,0.0
2026-07-05 20:52:12,WIN LTD EDITION TAYLORMADE P790 SHADOWFALL IRONS (5-PW) #15,0.65,3999,5,1.0,3.25
2026-07-05 20:52:12,WIN NEW 2026 DRIVER #400,3.75,329,0,0.0,0.0
2026-07-05 20:52:12,WIN NEW 2026 DRIVER #399,0.33,3599,0,0.0,0.0
2026-07-05 20:52:12,WIN NEW 2026 DRIVER #398,0.07,16999,0,0.0,0.0
2026-07-05 20:52:12,WIN TAYLORMADE MG5 CHARCOAL WEDGES #50,0.17,6599,4,1.0,0.68
2026-07-05 20:52:12,WIN 2026 VOKEY SM11 JET BLACK WEDGES #49,3.75,329,0,0.0,0.0
2026-07-05 20:52:12,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #24,2.5,299,0,0.0,0.0
2026-07-05 20:52:12,WIN CUSTOM L.A.B DF3 ORANGE #4,3.55,339,0,0.0,0.0
2026-07-05 20:52:12,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #19,0.25,2999,0,0.0,0.0
2026-07-05 20:52:12,WIN BUSHNELL TOUR V7 SHIFT #33,3.7,279,0,0.0,0.0
2026-07-05 20:52:12,WIN SHOTSCOPE LM1 LAUNCH MONITOR #33,1.75,349,0,0.0,0.0
2026-07-05 20:52:12,WIN 4 DOZEN PROV1 GOLF BALLS #103,0.85,549,0,0.0,0.0
2026-07-08 21:00:38,THE BIG CLEARANCE INSTANT WIN COMP – 50% OFF – £250K WORTH OF PRIZES #1,0.95,399999,24886,6.0,23641.7
2026-07-08 21:00:38,"WIN ASTON MARTIN DB11 4.0 V8 OR £70,000 TAX FREE CASH #1",0.79,205999,26611,13.0,21022.69
2026-07-08 21:00:38,WIN ROLEX BLUESY SUBMARINER + CUSTOM SCOTTY OR £10K TAX FREE CASH #2,0.55,39999,7416,19.0,4078.8
2026-07-08 21:00:38,HUGE JULY INSTANT WIN – 4000 INSTANT WIN PRIZES WORTH £400K #1,2.75,299999,27830,9.0,76532.5
2026-07-08 21:00:38,WIN 2026 TAYLORMADE QI4D DRIVER #48,3.75,329,38,12.0,142.5
2026-07-08 21:00:38,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #20,0.25,2999,1234,41.0,308.5
2026-07-08 21:00:38,WIN 2026 VOKEY SM11 CHROME WEDGES #47,0.55,2199,259,12.0,142.45
2026-07-08 21:00:38,500 TICKETS INTO ROLEX BLUESY COMP #2,0.28,1299,1070,82.0,299.6
2026-07-08 21:00:38,WIN 2026 TITLEIST GTS £3K MEGA BUNDLE #12,0.39,18999,2098,11.0,818.22
2026-07-08 21:00:38,"WIN 2026 CALLAWAY QUANTUM WOODS (DRIVER, FW, HYBRID) #23",0.33,7999,342,4.0,112.86
2026-07-08 21:00:38,WIN 2026 TAYLORMADE SHORT GAME BUNDLE #4,3.75,499,20,4.0,75.0
2026-07-08 21:00:38,WIN TAYLORMADE P790 IRONS (5-PW) #283,0.33,6999,891,13.0,294.03
2026-07-08 21:00:38,WIN NAVEE BIRDIE 3 REMOTE #31,2.2,899,84,9.0,184.8
2026-07-08 21:00:38,WIN NEW 2026 DRIVER #393,3.75,329,1,1.0,3.75
2026-07-08 21:00:38,WIN NEW 2026 DRIVER #392,0.65,1849,19,1.0,12.35
2026-07-08 21:00:38,WIN TAYLORMADE R7 QUAD MINI DRIVER #22,0.37,2499,259,10.0,95.83
2026-07-08 21:00:38,WIN 2026 VOKEY SM11 JET BLACK WEDGES #48,3.75,329,40,12.0,150.0
2026-07-08 21:00:38,WIN CALLAWAY OPUS SP BRUSHED CHROME WEDGES #8,0.45,2499,154,6.0,69.3
2026-07-08 21:00:38,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #16,2.5,299,8,3.0,20.0
2026-07-08 21:00:38,WIN SCOTTY CAMERON PHANTOM #32,0.65,1649,225,14.0,146.25
2026-07-08 21:00:38,WIN 2026 ODYSSEY AI DUAL SQ2SQ JAILBIRD #22,0.22,3299,516,16.0,113.52
2026-07-08 21:00:38,WIN TAYLORMADE P SERIES UDI #16,0.88,599,74,12.0,65.12
2026-07-08 21:00:38,WIN BUSHNELL TOUR V7 SHIFT #32,0.37,2799,317,11.0,117.29
2026-07-08 21:00:38,WIN CALLAWAY FAIRWAY C HD BLACK CAMO STAND #5,0.35,1299,88,7.0,30.8
2026-07-08 21:00:38,WIN 4 DOZEN TAYLORMADE TP5 PIX #25,0.85,599,45,8.0,38.25
2026-07-08 21:00:38,FREE TO PLAY: WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #1,0.0,9999,418,4.0,0.0
2026-07-08 21:00:38,WIN 2026 TAYLORMADE QI4D SHADOWFALL DRIVER #13,3.75,329,0,0.0,0.0
2026-07-08 21:00:38,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #17,0.5,1499,19,1.0,9.5
2026-07-08 21:00:38,WIN 2026 VOKEY SM11 JET BLACK WEDGES #49,3.75,329,1,1.0,3.75
2026-07-08 21:00:38,1000 TICKETS INTO ASTON MARTIN COMP #3,0.37,2299,482,21.0,178.34
2026-07-08 21:00:38,WIN 2026 TAYLORMADE QI4D £3K BUNDLE #39,0.33,21999,880,4.0,290.4
2026-07-08 21:00:38,WIN 2026 TITLEIST GTS WOODS BUNDLE #6,0.77,3999,219,5.0,168.63
2026-07-08 21:00:38,WIN 2026 CALLAWAY SHORT GAME BLACK BUNDLE #8,0.87,1749,6,1.0,5.22
2026-07-08 21:00:38,WIN TITLEIST T SERIES IRONS 5-PW #57,0.12,19999,2441,12.0,292.92
2026-07-08 21:00:38,WIN TAYLORMADE P790 IRONS (5-PW) #284,0.66,3499,43,1.0,28.38
2026-07-08 21:00:38,WIN POWAKADDY FX1 ELECTRIC TROLLEY #123,3.75,379,17,4.0,63.75
2026-07-08 21:00:38,WIN NEW 2026 DRIVER #395,1.75,699,2,1.0,3.5
2026-07-08 21:00:38,WIN NEW 2026 DRIVER #394,0.33,3599,8,1.0,2.64
2026-07-08 21:00:38,WIN 2026 VOKEY SM11 NICKEL WEDGES #48,0.15,7999,217,3.0,32.55
2026-07-08 21:00:38,WIN CUSTOM MG5 BLACKOUT WEDGES W/KBS BLACK SHAFT #37,3.75,299,4,1.0,15.0
2026-07-08 21:00:38,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #21,3.75,199,0,0.0,0.0
2026-07-08 21:00:38,WIN TAYLORMADE SPIDER 5K ZT PUTTER #83,0.75,1499,10,1.0,7.5
2026-07-08 21:00:38,WIN SCOTTY CAMERON STUDIO STYLE #136,1.33,799,0,0.0,0.0
2026-07-08 21:00:38,WIN GARMIN R10 LAUNCH MONITOR #7,0.12,9999,1655,17.0,198.6
2026-07-08 21:00:38,WIN TITLEIST PLAYERS S4 #7,0.55,799,27,3.0,14.85
2026-07-08 21:00:38,WIN 4 DOZEN PROV1X #87,0.75,699,50,7.0,37.5
2026-07-08 21:00:38,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #22,0.25,2999,78,3.0,19.5
2026-07-08 21:00:38,WIN 2026 TITLEIST GTS DRIVER #15,0.39,3099,10,1.0,3.9
2026-07-08 21:00:38,WIN TAYLORMADE MG5 CHROME WEDGES #86,0.17,6599,16,1.0,2.72
2026-07-08 21:00:38,500 TICKETS INTO ROLEX BLUESY COMP #3,1.25,249,46,18.0,57.5
2026-07-08 21:00:38,"WIN 2026 TAYLORMADE QI4D WOODS (DRIVER, FW, HYBRID) #65",3.75,649,16,2.0,60.0
2026-07-08 21:00:38,WIN 2026 FAIRWAY WOOD #100,0.75,1049,185,18.0,138.75
2026-07-08 21:00:38,WIN NAVEE BIRDIE 3 REMOTE #32,0.22,8999,279,3.0,61.38
2026-07-08 21:00:38,WIN TAYLORMADE P790 IRONS (5-PW) #284,3.75,599,2,1.0,7.5
2026-07-08 21:00:38,WIN NEW 2026 DRIVER #397,3.75,329,5,2.0,18.75
2026-07-08 21:00:38,WIN NEW 2026 DRIVER #396,0.1,11999,347,3.0,34.7
2026-07-08 21:00:38,WIN 2026 CALLAWAY QUANTUM MINI DRIVER #22,0.15,6999,938,13.0,140.7
2026-07-08 21:00:38,WIN CALLAWAY OPUS SP BLACK SHADOW WEDGES #16,0.45,2499,1,1.0,0.45
2026-07-08 21:00:38,WIN 2026 VOKEY SM11 CHROME WEDGES #47,3.75,329,2,1.0,7.5
2026-07-08 21:00:38,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #18,3.75,199,0,0.0,0.0
2026-07-08 21:00:38,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #23,0.25,2999,8,1.0,2.0
2026-07-08 21:00:38,WIN GARMIN Z30 RANGEFINDER #11,0.66,1249,52,4.0,34.32
2026-07-08 21:00:38,WIN 2026 TAYLORMADE QI4D STAFF STAND #7,0.34,2699,6,1.0,2.04
2026-07-08 21:00:38,WIN 4 DOZEN TAYLORMADE TP5 PIX #26,0.85,599,1,1.0,0.85
2026-07-08 21:00:38,WIN TAG HEUER CONNECTED CALIBRE E5 X TAYLORMADE EDITION #2,0.25,19999,5715,29.0,1428.75
2026-07-08 21:00:38,WIN LIMITED EDITION TAYLORMADE SPIDER £7.5K MEGA BUNDLE #1,0.85,18999,163,1.0,138.55
2026-07-08 21:00:38,WIN 2026 TITLEIST SHORT GAME CHROME BUNDLE #8,2.55,899,1,1.0,2.55
2026-07-08 21:00:38,WIN 2026 PING G440 K WOODS BUNDLE #47,0.69,3999,12,1.0,8.28
2026-07-08 21:00:38,WIN POWAKADDY RX REMOTE #9,0.33,6999,834,12.0,275.22
2026-07-08 21:00:38,WIN TITLEIST T SERIES IRONS 5-PW #58,0.25,9999,207,2.0,51.75
2026-07-08 21:00:38,WIN LTD EDITION TAYLORMADE P790 SHADOWFALL IRONS (5-PW) #15,0.65,3999,120,3.0,78.0
2026-07-08 21:00:38,WIN NEW 2026 DRIVER #400,3.75,329,2,1.0,7.5
2026-07-08 21:00:38,WIN NEW 2026 DRIVER #399,0.33,3599,10,1.0,3.3
2026-07-08 21:00:38,WIN NEW 2026 DRIVER #398,0.07,16999,193,1.0,13.51
2026-07-08 21:00:38,WIN TAYLORMADE MG5 CHARCOAL WEDGES #50,0.17,6599,49,1.0,8.33
2026-07-08 21:00:38,WIN 2026 VOKEY SM11 JET BLACK WEDGES #49,3.75,329,22,7.0,82.5
2026-07-08 21:00:38,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #24,2.5,299,1,1.0,2.5
2026-07-08 21:00:38,WIN CUSTOM L.A.B DF3 ORANGE #4,3.55,339,12,4.0,42.6
2026-07-08 21:00:38,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #19,0.25,2999,14,1.0,3.5
2026-07-08 21:00:38,WIN BUSHNELL TOUR V7 SHIFT #33,3.7,279,4,1.0,14.8
2026-07-08 21:00:38,WIN SHOTSCOPE LM1 LAUNCH MONITOR #33,1.75,349,1,1.0,1.75
2026-07-08 21:00:38,WIN 4 DOZEN PROV1 GOLF BALLS #103,0.85,549,0,0.0,0.0
2026-07-08 21:00:38,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #20,3.75,199,0,0.0,0.0
2026-07-08 21:00:38,WIN 2026 VOKEY SM11 NICKEL WEDGES #49,0.55,2199,0,0.0,0.0
2026-07-08 21:00:38,1000 TICKETS INTO ASTON MARTIN COMP #4,0.14,5999,567,9.0,79.38
2026-07-08 21:00:38,WIN 2026 TAYLORMADE QI4D DRIVER #49,0.75,1599,2,1.0,1.5
2026-07-08 21:00:38,WIN 2026 TAYLORMADE QI4D WOODS & P790 IRONS #45,3.75,1199,5,1.0,18.75
2026-07-08 21:00:38,WIN 2026 TITLEIST GTS WOODS BUNDLE #7,0.37,7999,23,1.0,8.51
2026-07-08 21:00:38,WIN MIZUNO JPX925 FORGED IRONS (5-PW) #2,0.15,18999,1088,6.0,163.2
2026-07-08 21:00:38,WIN NAVEE BIRDIE 3 REMOTE #33,0.22,8999,118,1.0,25.96
2026-07-08 21:00:38,WIN NEW 2026 DRIVER #402,2.55,469,1,1.0,2.55
2026-07-08 21:00:38,WIN NEW 2026 DRIVER #401,0.65,1849,3,1.0,1.95
2026-07-08 21:00:38,WIN TAYLORMADE MG5 CHROME WEDGES #87,0.17,6599,23,1.0,3.91
2026-07-08 21:00:38,WIN 2026 VOKEY SM11 CHROME WEDGES #48,0.55,2199,0,0.0,0.0
2026-07-08 21:00:38,WIN TAYLORMADE SPIDER 5K ZT PUTTER #84,3.75,299,0,0.0,0.0
2026-07-08 21:00:38,WIN CUSTOM SCOTTY CAMERON OPEN MAJOR EDIT #1,0.65,1549,12,1.0,7.8
2026-07-08 21:00:38,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #25,0.25,2999,0,0.0,0.0
2026-07-08 21:00:38,WIN GARMIN Z30 RANGEFINDER #12,3.75,199,0,0.0,0.0
2026-07-08 21:00:38,WIN CALLAWAY FAIRWAY C HD BLACK CAMO STAND #6,0.35,1299,0,0.0,0.0
2026-07-08 21:00:38,WIN 4 DOZEN PROV1X #88,0.75,699,0,0.0,0.0
2026-07-08 21:00:38,WIN TAYLORMADE MG5 CHARCOAL WEDGES #51,0.17,6599,0,0.0,0.0
2026-07-08 21:00:38,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #26,2.5,299,0,0.0,0.0
2026-07-08 21:00:38,WIN 2026 PING G440K DRIVER #35,0.75,1699,0,0.0,0.0
2026-07-08 21:00:38,500 TICKETS INTO TITLEIST OPEN £10K BUNDLE #1,0.17,2499,8,1.0,1.36
2026-07-08 21:00:38,WIN 2026 TITLEIST GTS £3K MEGA BUNDLE – OPEN EDIT #1,2.75,2699,0,0.0,0.0
2026-07-08 21:00:38,"WIN 2026 TAYLORMADE QI4D WOODS (DRIVER, FW, HYBRID) #66",0.7,3499,4,1.0,2.8
2026-07-08 21:00:38,WIN 2026 CALLAWAY SHORT GAME BLACK BUNDLE #9,0.44,3699,0,0.0,0.0
2026-07-08 21:00:38,WIN TAYLORMADE P790 IRONS (5-PW) #285,3.75,599,0,0.0,0.0
2026-07-08 21:00:38,WIN POWAKADDY FX1 ELECTRIC TROLLEY #124,0.66,1999,1,1.0,0.66
2026-07-08 21:00:38,WIN NEW 2026 DRIVER #405,2.55,469,0,0.0,0.0
2026-07-08 21:00:38,WIN NEW 2026 DRIVER #404,0.65,1849,0,0.0,0.0
2026-07-08 21:00:38,WIN NEW 2026 DRIVER #403,0.1,11999,2,1.0,0.2
2026-07-08 21:00:38,WIN 2026 VOKEY SM11 JET BLACK WEDGES #50,1.72,699,0,0.0,0.0
2026-07-08 21:00:38,WIN CALLAWAY OPUS SP BRUSHED CHROME WEDGES #9,0.45,2499,0,0.0,0.0
2026-07-08 21:00:38,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #21,0.25,2999,0,0.0,0.0
2026-07-08 21:00:38,WIN CUSTOM SCOTTY CAMERON STUDIO STYLE OPEN MAJOR EDIT #2,1.3,779,0,0.0,0.0
2026-07-08 21:00:38,WIN 2026 LAB VZN.1I PUTTER #3,3.75,329,0,0.0,0.0
2026-07-08 21:00:38,WIN TAYLORMADE P SERIES UDI #17,0.44,1199,0,0.0,0.0
2026-07-08 21:00:38,WIN GARMIN S44 GPS #106,3.25,259,0,0.0,0.0
2026-07-08 21:00:38,WIN SHOTSCOPE PRO L5 RANGEFINDER #6,0.65,899,0,0.0,0.0
2026-07-08 21:00:38,WIN TITLEIST PLAYERS S4 OPEN EDITION STAND BAG,0.35,1499,1,1.0,0.35
2026-07-08 21:00:38,WIN 4 DOZEN TITLEIST OPEN EDITION PROV1 BALLS #1,0.8,799,1,1.0,0.8
2026-07-08 21:00:38,1000 TICKETS INTO ASTON MARTIN COMP #5,3.75,225,0,0.0,0.0
2026-07-08 21:00:38,WIN 2026 TITLEIST GTS DRIVER #15,0.39,3099,0,0.0,0.0
2026-07-08 21:00:38,WIN TAYLORMADE MG5 CHROME WEDGES #88,0.17,6599,0,0.0,0.0
2026-07-08 21:00:38,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #22,0.25,2999,0,0.0,0.0
2026-07-08 21:00:38,WIN CUSTOM LAB OZ1 BLUE (35 RH) #1,3.75,329,2,1.0,7.5
2026-07-08 21:00:38,WIN TAG HEUER CONNECTED CALIBRE E5 X TAYLORMADE EDITION #3,0.33,14999,33,1.0,10.89
2026-07-08 21:00:38,WIN 2026 TAYLORMADE QI4D WOODS & P790 IRONS #46,0.37,11999,0,0.0,0.0
2026-07-08 21:00:38,WIN NAVEE BIRDIE 3 REMOTE #34,3.75,499,0,0.0,0.0
2026-07-08 21:00:38,WIN LTD EDITION TAYLORMADE P790 SHADOWFALL IRONS (5-PW) #16,0.29,9499,1,1.0,0.29
2026-07-08 21:00:38,WIN NEW 2026 DRIVER #407,2.55,469,0,0.0,0.0
2026-07-08 21:00:38,WIN NEW 2026 DRIVER #406,0.65,1849,0,0.0,0.0
2026-07-08 21:00:38,WIN LTD EDITION CALLAWAY QUANTIUM WORLD CUP MINI DRIVER (REG) #3,0.15,6999,50,1.0,7.5
2026-07-08 21:00:38,WIN TAYLORMADE MG5 CHARCOAL WEDGES #53,0.55,2199,0,0.0,0.0
2026-07-08 21:00:38,WIN 2026 VOKEY SM11 CHROME WEDGES #49,3.75,329,0,0.0,0.0
2026-07-08 21:00:38,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #27,3.75,199,0,0.0,0.0
2026-07-08 21:00:38,WIN SHOTSCOPE LM1 LAUNCH MONITOR #34,1.75,349,0,0.0,0.0
2026-07-08 21:00:38,WIN J LINDEBERG PLAYER PRINT FOREST STAND BAG #1,0.17,5399,1,1.0,0.17
2026-07-08 21:00:38,WIN 4 DOZEN CALLAWAY CHROME TOUR MAJOR SERIES #1,0.85,749,1,1.0,0.85
2026-07-12 20:38:25,THE BIG CLEARANCE INSTANT WIN COMP – 50% OFF – £250K WORTH OF PRIZES #1,0.95,399999,52749,13.0,50111.55
2026-07-12 20:38:25,"WIN ASTON MARTIN DB11 4.0 V8 OR £70,000 TAX FREE CASH #1",0.79,205999,34790,17.0,27484.1
2026-07-12 20:38:25,HUGE JULY INSTANT WIN – 4000 INSTANT WIN PRIZES WORTH £400K #1,2.75,299999,31251,10.0,85940.25
2026-07-12 20:38:25,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #20,3.75,199,36,18.0,135.0
2026-07-12 20:38:25,WIN 2026 VOKEY SM11 NICKEL WEDGES #49,0.55,2199,437,20.0,240.35
2026-07-12 20:38:25,1000 TICKETS INTO ASTON MARTIN COMP #4,0.14,5999,1805,30.0,252.7
2026-07-12 20:38:25,WIN 2026 TAYLORMADE QI4D DRIVER #49,0.75,1599,166,10.0,124.5
2026-07-12 20:38:25,WIN 2026 TAYLORMADE QI4D WOODS & P790 IRONS #45,3.75,1199,83,7.0,311.25
2026-07-12 20:38:25,WIN 2026 TITLEIST GTS WOODS BUNDLE #7,0.37,7999,390,5.0,144.3
2026-07-12 20:38:25,WIN MIZUNO JPX925 FORGED IRONS (5-PW) #2,0.15,18999,2912,15.0,436.8
2026-07-12 20:38:25,WIN NAVEE BIRDIE 3 REMOTE #33,0.22,8999,1508,17.0,331.76
2026-07-12 20:38:25,WIN NEW 2026 DRIVER #402,2.55,469,4,1.0,10.2
2026-07-12 20:38:25,WIN NEW 2026 DRIVER #401,0.65,1849,51,3.0,33.15
2026-07-12 20:38:25,WIN TAYLORMADE MG5 CHROME WEDGES #87,0.17,6599,392,6.0,66.64
2026-07-12 20:38:25,WIN 2026 VOKEY SM11 CHROME WEDGES #48,0.55,2199,25,1.0,13.75
2026-07-12 20:38:25,WIN TAYLORMADE SPIDER 5K ZT PUTTER #84,3.75,299,15,5.0,56.25
2026-07-12 20:38:25,WIN CUSTOM SCOTTY CAMERON OPEN MAJOR EDIT #1,0.65,1549,104,7.0,67.6
2026-07-12 20:38:25,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #25,0.25,2999,249,8.0,62.25
2026-07-12 20:38:25,WIN GARMIN Z30 RANGEFINDER #12,3.75,199,9,5.0,33.75
2026-07-12 20:38:25,WIN CALLAWAY FAIRWAY C HD BLACK CAMO STAND #6,0.35,1299,144,11.0,50.4
2026-07-12 20:38:25,WIN 2 TICKETS TO THE 154TH OPEN AT ROYAL BIRKDALE (WEEKEND TICKETS) #1,0.66,3999,53,1.0,34.98
2026-07-12 20:38:25,WIN 2 TICKETS TO THE 154TH OPEN AT ROYAL BIRKDALE (THURS/FRI TICKETS) #1,0.39,3999,2,1.0,0.78
2026-07-12 20:38:25,WIN 4 DOZEN PROV1X #88,0.75,699,84,12.0,63.0
2026-07-12 20:38:25,WIN TAYLORMADE MG5 CHARCOAL WEDGES #51,0.17,6599,154,2.0,26.18
2026-07-12 20:38:25,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #26,2.5,299,33,11.0,82.5
2026-07-12 20:38:25,WIN 2026 PING G440K DRIVER #35,0.75,1699,34,2.0,25.5
2026-07-12 20:38:25,500 TICKETS INTO TITLEIST OPEN £10K BUNDLE #1,0.17,2499,492,20.0,83.64
2026-07-12 20:38:25,WIN 2026 TITLEIST GTS £3K MEGA BUNDLE – OPEN EDIT #1,2.75,2699,57,2.0,156.75
2026-07-12 20:38:25,"WIN 2026 TAYLORMADE QI4D WOODS (DRIVER, FW, HYBRID) #66",0.7,3499,31,1.0,21.7
2026-07-12 20:38:25,WIN 2026 CALLAWAY SHORT GAME BLACK BUNDLE #9,0.44,3699,28,1.0,12.32
2026-07-12 20:38:25,WIN TAYLORMADE P790 IRONS (5-PW) #285,3.75,599,8,1.0,30.0
2026-07-12 20:38:25,WIN POWAKADDY FX1 ELECTRIC TROLLEY #124,0.66,1999,85,4.0,56.1
2026-07-12 20:38:25,WIN NEW 2026 DRIVER #405,2.55,469,9,2.0,22.95
2026-07-12 20:38:25,WIN NEW 2026 DRIVER #404,0.65,1849,7,1.0,4.55
2026-07-12 20:38:25,WIN NEW 2026 DRIVER #403,0.1,11999,560,5.0,56.0
2026-07-12 20:38:25,WIN 2026 VOKEY SM11 JET BLACK WEDGES #50,1.72,699,9,1.0,15.48
2026-07-12 20:38:25,WIN CALLAWAY OPUS SP BRUSHED CHROME WEDGES #9,0.45,2499,6,1.0,2.7
2026-07-12 20:38:25,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #21,0.25,2999,24,1.0,6.0
2026-07-12 20:38:25,WIN CUSTOM SCOTTY CAMERON STUDIO STYLE OPEN MAJOR EDIT #2,1.3,779,9,1.0,11.7
2026-07-12 20:38:25,WIN 2026 LAB VZN.1I PUTTER #3,3.75,329,8,2.0,30.0
2026-07-12 20:38:25,WIN TAYLORMADE P SERIES UDI #17,0.44,1199,63,5.0,27.72
2026-07-12 20:38:25,WIN GARMIN S44 GPS #106,3.25,259,26,10.0,84.5
2026-07-12 20:38:25,WIN SHOTSCOPE PRO L5 RANGEFINDER #6,0.65,899,73,8.0,47.45
2026-07-12 20:38:25,WIN TITLEIST PLAYERS S4 OPEN EDITION STAND BAG,0.35,1499,109,7.0,38.15
2026-07-12 20:38:25,WIN 4 DOZEN TITLEIST OPEN EDITION PROV1 BALLS #1,0.8,799,71,9.0,56.8
2026-07-12 20:38:25,1000 TICKETS INTO ASTON MARTIN COMP #5,3.75,225,3,1.0,11.25
2026-07-12 20:38:25,WIN 2026 TITLEIST GTS DRIVER #15,0.39,3099,103,3.0,40.17
2026-07-12 20:38:25,WIN TAYLORMADE MG5 CHROME WEDGES #88,0.17,6599,8,1.0,1.36
2026-07-12 20:38:25,WIN 2026 TAYLORMADE SPIDER TOUR TORCHED PUTTER #22,0.25,2999,3,1.0,0.75
2026-07-12 20:38:25,WIN CUSTOM LAB OZ1 BLUE (35 RH) #1,3.75,329,6,2.0,22.5
2026-07-12 20:38:25,WIN TAG HEUER CONNECTED CALIBRE E5 X TAYLORMADE EDITION #3,0.33,14999,2432,16.0,802.56
2026-07-12 20:38:25,WIN 2026 TAYLORMADE QI4D WOODS & P790 IRONS #46,0.37,11999,195,2.0,72.15
2026-07-12 20:38:25,WIN NAVEE BIRDIE 3 REMOTE #34,3.75,499,6,1.0,22.5
2026-07-12 20:38:25,WIN LTD EDITION TAYLORMADE P790 SHADOWFALL IRONS (5-PW) #16,0.29,9499,116,1.0,33.64
2026-07-12 20:38:25,WIN NEW 2026 DRIVER #407,2.55,469,4,1.0,10.2
2026-07-12 20:38:25,WIN NEW 2026 DRIVER #406,0.65,1849,9,1.0,5.85
2026-07-12 20:38:25,WIN LTD EDITION CALLAWAY QUANTIUM WORLD CUP MINI DRIVER (REG) #3,0.15,6999,336,5.0,50.4
2026-07-12 20:38:25,WIN TAYLORMADE MG5 CHARCOAL WEDGES #53,0.55,2199,0,0.0,0.0
2026-07-12 20:38:25,WIN 2026 VOKEY SM11 CHROME WEDGES #49,3.75,329,1,1.0,3.75
2026-07-12 20:38:25,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #27,3.75,199,1,1.0,3.75
2026-07-12 20:38:25,WIN SHOTSCOPE LM1 LAUNCH MONITOR #34,1.75,349,4,1.0,7.0
2026-07-12 20:38:25,WIN J LINDEBERG PLAYER PRINT FOREST STAND BAG #1,0.17,5399,42,1.0,7.14
2026-07-12 20:38:25,WIN 4 DOZEN CALLAWAY CHROME TOUR MAJOR SERIES #1,0.85,749,5,1.0,4.25
2026-07-12 20:38:25,WIN 2026 TAYLORMADE QI4D DRIVER #50,3.75,329,4,1.0,15.0
2026-07-12 20:38:25,WIN 2026 TAYLORMADE SPIDER TOUR X TORCHED PUTTER #28,0.25,2999,24,1.0,6.0
2026-07-12 20:38:25,WIN SCOTTY CAMERON FASTBACK OC #1,0.55,2199,2,1.0,1.1
2026-07-12 20:38:25,500 TICKETS INTO TITLEIST OPEN £10K BUNDLE #2,0.34,1249,26,2.0,8.84
2026-07-12 20:38:25,WIN 2026 OPEN MAJOR TAYLORMADE QI4D £3K BUNDLE #1,0.33,21999,296,1.0,97.68
